timestamp,road_id,vehicle_id,speed_kmh
2025-12-02 00:00:00,R003,V073,40.165643948159584
2025-12-02 00:00:00,R003,V061,77.56113675542136
2025-12-02 00:00:00,R003,V011,76.24922252864556
2025-12-02 00:00:00,R003,V026,25.60970064728325
2025-12-02 00:00:00,R003,V032,60.195202582781874
2025-12-02 00:00:00,R003,V053,71.4425626472564
2025-12-02 00:00:00,R003,V043,25.279955272147546
2025-12-02 00:00:00,R003,V023,44.75086187439903
2025-12-02 00:00:00,R003,V018,45.49547290452722
2025-12-02 00:00:00,R003,V044,72.8540905027384
2025-12-02 00:00:00,R003,V013,68.22972382719084
2025-12-02 00:00:00,R003,V066,37.41939081994259
2025-12-02 00:00:00,R003,V008,40.29187130054129
2025-12-02 00:00:00,R003,V001,77.24302202715398
2025-12-02 00:00:00,R003,V041,79.3122905332281
2025-12-02 00:00:00,R003,V095,17.77229898501072
2025-12-02 00:00:00,R003,V014,25.71985445651621
2025-12-02 00:00:00,R003,V083,28.291475988864136
2025-12-02 00:00:00,R003,V079,17.402030618407643
2025-12-02 00:00:00,R003,V074,15.857247927777497
2025-12-02 00:00:00,R003,V020,38.018436695163246
2025-12-02 00:00:00,R003,V006,10.75700194417503
2025-12-02 00:00:00,R003,V052,13.125358436735883
2025-12-02 00:00:00,R003,V048,23.542813267319765
2025-12-02 00:00:00,R003,V067,64.52804938837087
2025-12-02 00:00:00,R003,V057,68.18668117617958
2025-12-02 00:00:00,R003,V072,25.99169355897002
2025-12-02 00:00:00,R003,V100,72.92731400556681
2025-12-02 00:00:00,R003,V007,65.34669725011739
2025-12-02 00:00:00,R003,V024,30.117229930936894
2025-12-02 00:00:00,R003,V033,18.556603855261564
2025-12-02 00:00:00,R003,V099,36.71761332532809
2025-12-02 00:00:00,R003,V050,49.50375923450655
2025-12-02 00:00:00,R003,V003,15.626739800803715
2025-12-02 00:00:00,R003,V042,75.75982632646
2025-12-02 00:00:00,R003,V045,69.60528299800282
2025-12-02 00:00:00,R003,V036,62.9150921209992
2025-12-02 00:00:00,R003,V029,78.3808882306928
2025-12-02 00:00:00,R003,V035,75.71908984645246
2025-12-02 00:00:00,R003,V051,37.585599473003796
2025-12-02 00:00:00,R004,V039,70.79772814272114
2025-12-02 00:00:00,R004,V072,72.98430140252452
2025-12-02 00:00:00,R004,V007,67.2539930362197
2025-12-02 00:00:00,R004,V042,52.980769479967755
2025-12-02 00:00:00,R004,V094,78.83129553709057
2025-12-02 00:00:00,R004,V037,77.23023673374664
2025-12-02 00:00:00,R004,V057,65.71226526736177
2025-12-02 00:00:00,R004,V099,14.570681335612669
2025-12-02 00:00:00,R004,V066,39.002734111973126
2025-12-02 00:00:00,R004,V015,24.26059468320918
2025-12-02 00:00:00,R004,V021,20.15725680034199
2025-12-02 00:00:00,R004,V085,76.51781249322788
2025-12-02 00:00:00,R004,V003,58.485521588026444
2025-12-02 00:00:00,R004,V040,76.10919295114203
2025-12-02 00:00:00,R004,V043,52.97384132310817
2025-12-02 00:00:00,R004,V014,66.35235429542561
2025-12-02 00:00:00,R004,V079,51.75689095884883
2025-12-02 00:00:00,R004,V051,49.037664258744925
2025-12-02 00:00:00,R004,V087,53.07840677260176
2025-12-02 00:00:00,R004,V052,62.001630932858085
2025-12-02 00:00:00,R004,V016,74.95078983034678
2025-12-02 00:00:00,R004,V083,49.606667574654395
2025-12-02 00:00:00,R004,V018,29.627619907991644
2025-12-02 00:00:00,R004,V075,28.842540523817522
2025-12-02 00:00:00,R004,V008,52.63094567548108
2025-12-02 00:00:00,R004,V050,63.21265882978236
2025-12-02 00:00:00,R004,V058,62.307348724458
2025-12-02 00:00:00,R004,V081,43.1273214523889
2025-12-02 00:00:00,R004,V071,75.29597967334031
2025-12-02 00:00:00,R004,V009,23.78590529507943
2025-12-02 00:00:00,R004,V076,28.488251836820385
2025-12-02 00:00:00,R004,V055,69.7501191316369
2025-12-02 00:00:00,R004,V067,68.89841688992928
2025-12-02 00:00:00,R004,V041,53.12703296804948
2025-12-02 00:00:00,R004,V027,14.791021691402804
2025-12-02 00:00:00,R004,V062,53.10555969630676
2025-12-02 00:00:00,R004,V086,65.0706580650004
2025-12-02 00:00:00,R004,V065,75.60160741650816
2025-12-02 00:00:00,R004,V010,19.8815161397561
2025-12-02 00:00:00,R004,V063,44.38907644369781
2025-12-02 00:00:00,R004,V053,15.838628858904647
2025-12-02 00:00:00,R004,V060,56.52464675646619
2025-12-02 00:00:00,R004,V092,23.769165165299853
2025-12-02 00:00:00,R004,V001,73.82228642087021
2025-12-02 00:00:00,R004,V093,66.70531729911792
2025-12-02 00:00:00,R004,V025,49.73966682625587
2025-12-02 00:00:00,R004,V100,69.45395422685235
2025-12-02 00:00:00,R004,V091,62.606255520430224
2025-12-02 00:00:00,R004,V069,70.84656055864173
2025-12-02 00:00:00,R004,V013,56.932005150826235
2025-12-02 00:00:00,R004,V030,58.45935970015672
2025-12-02 00:00:00,R004,V017,14.489205866718713
2025-12-02 00:00:00,R004,V005,76.99045387830809
2025-12-02 00:00:00,R004,V095,54.30512999898473
2025-12-02 00:00:00,R004,V074,49.45900271659913
2025-12-02 00:00:00,R004,V098,35.340098760332026
2025-12-02 00:00:00,R004,V044,12.802089981104558
2025-12-02 00:00:00,R004,V034,59.29256378969401
2025-12-02 00:00:00,R005,V100,52.04283308692836
2025-12-02 00:00:00,R005,V027,76.73606904107561
2025-12-02 00:00:00,R005,V012,34.010658628829475
2025-12-02 00:00:00,R005,V026,18.81903666016209
2025-12-02 00:00:00,R005,V046,71.24342384797671
2025-12-02 00:00:00,R005,V005,62.65351169164515
2025-12-02 00:00:00,R005,V099,60.014541343101165
2025-12-02 00:00:00,R005,V083,74.01901295381734
2025-12-02 00:00:00,R005,V049,78.77743217400598
2025-12-02 00:00:00,R005,V089,66.19760783258118
2025-12-02 00:00:00,R005,V035,30.53625014288328
2025-12-02 00:00:00,R005,V082,22.715889782443334
2025-12-02 00:00:00,R005,V074,60.221565494514095
2025-12-02 00:00:00,R005,V015,46.78369500797052
2025-12-02 00:00:00,R005,V060,35.54611203383406
2025-12-02 00:00:00,R005,V038,37.15315997872733
2025-12-02 00:00:00,R005,V095,64.86407520966196
2025-12-02 00:00:00,R005,V080,50.73798506822727
2025-12-02 00:00:00,R005,V031,57.92852075297887
2025-12-02 00:00:00,R005,V071,53.643904328938724
2025-12-02 00:00:00,R005,V045,39.512619209419086
2025-12-02 00:00:00,R005,V006,11.488517508214436
2025-12-02 00:00:00,R005,V004,30.3512562501026
2025-12-02 00:00:00,R005,V079,57.16256009786083
2025-12-02 00:00:00,R005,V001,59.60415548342504
2025-12-02 00:00:00,R005,V053,20.11919004803643
2025-12-02 00:00:00,R005,V088,60.69590501063297
2025-12-02 00:00:00,R005,V058,66.97995852916549
2025-12-02 00:00:00,R005,V017,72.43407238405914
2025-12-02 00:00:00,R005,V064,42.306494536261084
2025-12-02 00:00:00,R005,V034,75.33221968869069
2025-12-02 00:00:00,R005,V062,18.902255131498748
2025-12-02 00:00:00,R005,V091,24.826492378630434
2025-12-02 00:00:00,R005,V028,57.347411510976706
2025-12-02 00:00:00,R006,V090,20.071297860970365
2025-12-02 00:00:00,R006,V084,50.92103120466909
2025-12-02 00:00:00,R006,V004,25.306855023914302
2025-12-02 00:00:00,R006,V039,52.14182382238766
2025-12-02 00:00:00,R006,V066,78.49163166755108
2025-12-02 00:00:00,R006,V037,52.97412953104956
2025-12-02 00:00:00,R006,V082,44.18865398632667
2025-12-02 00:00:00,R006,V054,17.14255699234236
2025-12-02 00:00:00,R006,V095,66.3408168723096
2025-12-02 00:00:00,R006,V019,28.254987489671016
2025-12-02 00:00:00,R006,V041,23.1935645078904
2025-12-02 00:00:00,R006,V068,27.977119920202195
2025-12-02 00:00:00,R006,V042,33.12441000496946
2025-12-02 00:00:00,R006,V085,21.05488354498221
2025-12-02 00:00:00,R006,V032,48.24963245341298
2025-12-02 00:00:00,R006,V018,64.34622479016812
2025-12-02 00:00:00,R006,V026,78.51986579929361
2025-12-02 00:00:00,R006,V073,45.54166625123446
2025-12-02 00:00:00,R006,V003,35.83710826626917
2025-12-02 00:00:00,R006,V065,65.64790744222154
2025-12-02 00:00:00,R006,V013,79.9429417884996
2025-12-02 00:00:00,R006,V002,70.46695808882868
2025-12-02 00:00:00,R006,V027,70.88784613997748
2025-12-02 00:00:00,R006,V001,14.39212563048729
2025-12-02 00:00:00,R006,V058,50.14749991128533
2025-12-02 00:00:00,R006,V012,58.79447599443099
2025-12-02 00:00:00,R006,V016,66.04659232640803
2025-12-02 00:00:00,R006,V050,55.507075761576615
2025-12-02 00:00:00,R006,V038,60.6558728615349
2025-12-02 00:00:00,R006,V091,31.389067051993948
2025-12-02 00:00:00,R006,V086,10.928173359599471
2025-12-02 00:00:00,R006,V010,24.60045939443489
2025-12-02 00:00:00,R006,V070,26.075810935591004
2025-12-02 00:00:00,R006,V047,47.36246739644515
2025-12-02 00:00:00,R006,V009,35.082559428661796
2025-12-02 00:00:00,R006,V064,44.823381209712
2025-12-02 00:00:00,R006,V074,45.28186754865503
2025-12-02 00:00:00,R006,V087,33.84396067174516
2025-12-02 00:00:00,R006,V033,31.0959311604712
2025-12-02 00:00:00,R006,V005,57.17484387226547
2025-12-02 00:00:00,R006,V063,34.73689621642795
2025-12-02 00:00:00,R006,V022,74.23470641831199
2025-12-02 00:00:00,R006,V079,29.532872178677056
2025-12-02 00:00:00,R006,V031,27.213889289420514
2025-12-02 00:00:00,R006,V015,56.77520398669644
2025-12-02 00:00:00,R006,V069,68.20214899782906
2025-12-02 00:00:00,R006,V093,56.43536329524073
2025-12-02 00:00:00,R006,V097,39.26950702539021
2025-12-02 00:00:00,R006,V046,68.05258512590032
2025-12-02 00:00:00,R006,V077,79.13152470244432
2025-12-02 00:00:00,R006,V056,71.32289067894104
2025-12-02 00:00:00,R006,V078,69.11032718299103
2025-12-02 00:00:00,R006,V008,16.115655115155896
2025-12-02 00:00:00,R006,V098,29.033806513263087
2025-12-02 00:00:00,R006,V044,34.419217693232554
2025-12-02 00:00:00,R006,V094,49.394145317986094
2025-12-02 00:00:00,R006,V014,75.81697081605985
2025-12-02 00:00:00,R006,V049,50.90762567384839
2025-12-02 00:00:00,R006,V040,69.80431558882975
2025-12-02 00:00:00,R006,V055,41.99263485521749
2025-12-02 00:00:00,R006,V062,16.656308531019548
2025-12-02 00:00:00,R006,V075,15.007430109099829
2025-12-02 00:00:00,R006,V051,65.35978115170775
2025-12-02 00:00:00,R006,V096,31.076483008261242
2025-12-02 00:00:00,R006,V067,10.772100375465607
2025-12-02 00:00:00,R006,V083,29.95115492827199
2025-12-02 00:00:00,R006,V081,14.1346942084093
2025-12-02 00:00:00,R006,V057,60.66548209977891
2025-12-02 00:00:00,R006,V092,75.94267846663251
2025-12-02 00:00:00,R006,V061,46.30721501838347
2025-12-02 00:00:00,R006,V072,60.6054079264286
2025-12-02 00:00:00,R006,V048,15.555779640514341
2025-12-02 00:00:00,R006,V023,37.744248234550895
2025-12-02 00:00:00,R006,V007,32.54084070722722
2025-12-02 00:00:00,R006,V021,50.20668235289204
2025-12-02 00:00:00,R006,V100,52.31670580305369
2025-12-02 00:00:00,R006,V029,22.612830646722216
2025-12-02 00:00:00,R006,V011,18.535685239263273
2025-12-02 00:00:00,R006,V071,10.071211147031216
2025-12-02 00:00:00,R006,V076,58.99110094834548
2025-12-02 00:00:00,R006,V024,31.970373032822145
2025-12-02 00:00:00,R006,V017,77.67933564760698
2025-12-02 00:00:00,R006,V028,61.54316430369655
2025-12-02 00:00:00,R006,V030,27.66859613138613
2025-12-02 00:00:00,R006,V036,53.37144544413246
2025-12-02 00:00:00,R006,V060,48.72305997388283
2025-12-02 00:00:00,R006,V080,55.18916107452359
2025-12-02 00:00:00,R006,V052,33.057985729877785
2025-12-02 00:00:00,R006,V088,69.26059150013509
2025-12-02 00:00:00,R006,V089,31.869569894979925
2025-12-02 00:00:00,R006,V059,28.628406479516492
2025-12-02 00:00:00,R006,V035,32.1274410234266
2025-12-02 00:00:00,R006,V053,73.4274834888196
2025-12-02 00:00:00,R006,V025,64.40595725070182
2025-12-02 00:00:00,R006,V020,54.56178075618015
2025-12-02 00:00:00,R006,V006,54.88125183806434
2025-12-02 00:00:00,R006,V043,25.897259687677092
2025-12-02 00:00:00,R006,V045,47.91372623329178
2025-12-02 00:00:00,R006,V034,70.72034373134244
2025-12-02 00:00:00,R006,V099,10.628538352318674
2025-12-02 00:00:00,R007,V028,76.24437372445088
2025-12-02 00:00:00,R007,V026,15.254778521878261
2025-12-02 00:00:00,R007,V087,49.396025181992144
2025-12-02 00:00:00,R007,V100,17.71202477522474
2025-12-02 00:00:00,R007,V017,36.63794091886703
2025-12-02 00:00:00,R007,V050,65.72529077629295
2025-12-02 00:00:00,R007,V020,25.81468031624584
2025-12-02 00:00:00,R007,V046,58.878752982172074
2025-12-02 00:00:00,R007,V013,71.62578526832739
2025-12-02 00:00:00,R007,V054,67.85863196257631
2025-12-02 00:00:00,R007,V097,61.16709941085935
2025-12-02 00:00:00,R007,V004,25.481806964096968
2025-12-02 00:00:00,R007,V056,68.68579553497642
2025-12-02 00:00:00,R007,V014,19.015697802971417
2025-12-02 00:00:00,R007,V010,12.274856260724675
2025-12-02 00:00:00,R007,V061,21.546273152276807
2025-12-02 00:00:00,R007,V047,37.122625580064025
2025-12-02 00:00:00,R007,V039,65.10848396263427
2025-12-02 00:00:00,R007,V088,29.775506110156435
2025-12-02 00:00:00,R007,V030,43.104200624460084
2025-12-02 00:00:00,R007,V072,57.32349869508926
2025-12-02 00:00:00,R007,V007,77.56115992324334
2025-12-02 00:00:00,R007,V060,49.36251532696043
2025-12-02 00:00:00,R007,V070,38.79247848261819
2025-12-02 00:00:00,R007,V006,75.20605951636301
2025-12-02 00:00:00,R007,V033,44.74701383808935
2025-12-02 00:00:00,R007,V031,75.52321184309785
2025-12-02 00:00:00,R007,V076,14.830300222142563
2025-12-02 00:00:00,R007,V018,72.70987727457322
2025-12-02 00:00:00,R007,V090,78.55245699027608
2025-12-02 00:00:00,R007,V015,52.470741244815244
2025-12-02 00:00:00,R007,V078,70.77056997949913
2025-12-02 00:00:00,R007,V035,36.17228697010904
2025-12-02 00:00:00,R007,V096,55.513445298879134
2025-12-02 00:00:00,R007,V052,51.47297144143969
2025-12-02 00:00:00,R007,V079,65.52751660983297
2025-12-02 00:00:00,R007,V001,71.42503973059178
2025-12-02 00:00:00,R007,V022,11.464066847172669
2025-12-02 00:00:00,R007,V084,48.007911146484396
2025-12-02 00:00:00,R007,V073,22.74768170022773
2025-12-02 00:00:00,R007,V037,36.52217138532721
2025-12-02 00:00:00,R007,V089,69.53554486107409
2025-12-02 00:00:00,R007,V099,74.51552471676183
2025-12-02 00:00:00,R007,V055,23.755591649031455
2025-12-02 00:00:00,R007,V043,16.978749900691263
2025-12-02 00:00:00,R007,V080,17.5153073684227
2025-12-02 00:00:00,R007,V048,37.99634004948771
2025-12-02 00:00:00,R007,V021,32.6911986538079
2025-12-02 00:00:00,R007,V040,69.67213718741222
2025-12-02 00:00:00,R007,V053,19.850552919545194
2025-12-02 00:00:00,R007,V051,56.17628547355748
2025-12-02 00:00:00,R007,V092,18.54212768411938
2025-12-02 00:00:00,R007,V091,22.64842654005936
2025-12-02 00:00:00,R007,V025,49.79203078491984
2025-12-02 00:00:00,R007,V023,33.40108913842356
2025-12-02 00:00:00,R007,V086,77.04427971574441
2025-12-02 00:00:00,R007,V045,27.89756483928792
2025-12-02 00:00:00,R007,V068,65.11141897223459
2025-12-02 00:00:00,R007,V019,22.523419332225778
2025-12-02 00:00:00,R007,V008,19.128228526810375
2025-12-02 00:00:00,R007,V071,41.748154301716006
2025-12-02 00:00:00,R007,V034,63.913700936577186
2025-12-02 00:00:00,R007,V057,36.68100875249917
2025-12-02 00:00:00,R007,V027,10.298735490081084
2025-12-02 00:00:00,R007,V049,77.26184346769831
2025-12-02 00:00:00,R007,V036,43.48212008006885
2025-12-02 00:00:00,R007,V044,41.86078204925404
2025-12-02 00:00:00,R007,V011,48.618936929118235
2025-12-02 00:00:00,R007,V038,14.017279241394807
2025-12-02 00:00:00,R007,V062,11.623065435522914
2025-12-02 00:00:00,R007,V016,44.72148122938761
2025-12-02 00:00:00,R007,V069,48.98173516934648
2025-12-02 00:00:00,R007,V058,22.96023228025118
2025-12-02 00:00:00,R007,V093,33.68612442758295
2025-12-02 00:00:00,R007,V003,66.44570978332763
2025-12-02 00:00:00,R007,V081,63.66742061115686
2025-12-02 00:00:00,R007,V042,14.762044826016265
2025-12-02 00:00:00,R007,V009,36.54895738535991
2025-12-02 00:00:00,R007,V074,11.116804155335824
2025-12-02 00:00:00,R007,V083,62.192120229787115
2025-12-02 00:00:00,R007,V094,69.98390438425437
2025-12-02 00:00:00,R008,V046,30.569147949279174
2025-12-02 00:00:00,R008,V004,77.51251840286945
2025-12-02 00:00:00,R008,V053,65.1845324061293
2025-12-02 00:00:00,R008,V073,69.53701960273935
2025-12-02 00:00:00,R008,V007,66.97391679349073
2025-12-02 00:00:00,R008,V033,21.01201141392208
2025-12-02 00:00:00,R008,V058,19.46391372616081
2025-12-02 00:00:00,R008,V078,61.52260141780009
2025-12-02 00:00:00,R008,V068,23.184396989779025
2025-12-02 00:00:00,R008,V003,49.27071191412129
2025-12-02 00:00:00,R008,V028,20.933689676470664
2025-12-02 00:00:00,R008,V062,31.799349348365162
2025-12-02 00:00:00,R008,V095,39.89211772728777
2025-12-02 00:00:00,R008,V061,79.18253341216325
2025-12-02 00:00:00,R008,V045,44.98835299285947
2025-12-02 00:00:00,R008,V071,66.1078772302968
2025-12-02 00:00:00,R008,V100,32.11836412376114
2025-12-02 00:00:00,R008,V040,23.948659442771152
2025-12-02 00:00:00,R008,V083,40.91781998626304
2025-12-02 00:00:00,R008,V084,60.880636066634914
2025-12-02 00:00:00,R008,V029,43.233710721108466
2025-12-02 00:00:00,R008,V036,24.08738967201373
2025-12-02 00:00:00,R008,V032,62.885083470772294
2025-12-02 00:00:00,R008,V047,14.94497747116547
2025-12-02 00:00:00,R008,V023,35.06554219416964
2025-12-02 00:00:00,R008,V012,74.49662384128371
2025-12-02 00:00:00,R008,V016,39.361989141141855
2025-12-02 00:00:00,R008,V039,22.378748126969764
2025-12-02 00:00:00,R008,V070,78.69994535598433
2025-12-02 00:00:00,R008,V077,43.93787493072483
2025-12-02 00:00:00,R008,V001,46.301593709396116
2025-12-02 00:00:00,R008,V015,20.897528502638387
2025-12-02 00:00:00,R008,V027,14.761029871867418
2025-12-02 00:00:00,R008,V074,39.56172920188739
2025-12-02 00:00:00,R008,V050,78.20638474199926
2025-12-02 00:00:00,R008,V089,44.249365432124
2025-12-02 00:00:00,R008,V030,12.254598890498295
2025-12-02 00:00:00,R008,V009,56.09635765309686
2025-12-02 00:00:00,R008,V082,31.400736120058678
2025-12-02 00:00:00,R008,V042,33.141271522983075
2025-12-02 00:00:00,R008,V086,23.502503157094395
2025-12-02 00:00:00,R008,V008,29.722706058075442
2025-12-02 00:00:00,R008,V019,27.96355161650516
2025-12-02 00:00:00,R008,V014,53.535267992397415
2025-12-02 00:00:00,R008,V079,20.49781243283331
2025-12-02 00:00:00,R008,V002,70.9955714269083
2025-12-02 00:00:00,R008,V006,51.138394283107225
2025-12-02 00:00:00,R008,V065,46.585186533498195
2025-12-02 00:00:00,R008,V031,60.85581296903088
2025-12-02 00:00:00,R008,V041,34.2277224617755
